Metraje,Cantidad de habitaciones,Baños,apartment_type,project_name,project_url,project_description,project_c_time,project_m_time,project_img_url,project_zone,project_status,project_lat,project_lon,Parqueos,Cuotas desde,Precio desde,Incluye bodega,Incluye área de servicio
230m²,3,,A,laurel,https://citymap.com.gt/propiedades/laurel/,"Ubicados en Zona 15. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 3 Calle 20-50 zona 15  Vista Hermosa I. Lau el apa tame tos e  zo a 15
Mas que p opicia  u  estilo de vida, Lau el se á el esce a io pe fecto pa a desa olla  el gusto po  lo mejo .",2021-04-06T18:22:47+00:00,2024-04-09T04:40:00+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/Sin-titulo.jpg,zona-15,Vendido,14.589696,-90.489648,,,,,Si
18m²,1,1,S,atom-cuatro,https://citymap.com.gt/propiedades/atom-cuatro/,"Ubicados en Zona 4. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: Ruta 5 7-22 zona 4. Atom Cuat o apa tame tos e  zo a 4
Maximiza tu pote cial Ubicado e  el co azó  de zo a 4

Atom Cuat o of ece u  estilo de vida i teg ado cultu alme te co  su e to o,  ico e  a te, coci a, cultu a y expe ie cias; pe o sob e todo activo y di ámico.",2021-04-06T21:01:58+00:00,2024-04-09T04:57:42+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/95383255_181744516641240_3186152305204396032_n.jpg,zona-4,Vendido,14.617555,-90.514975,,,,,
36m²,2,1,M,atom-cuatro,https://citymap.com.gt/propiedades/atom-cuatro/,"Ubicados en Zona 4. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: Ruta 5 7-22 zona 4. Atom Cuat o apa tame tos e  zo a 4
Maximiza tu pote cial Ubicado e  el co azó  de zo a 4

Atom Cuat o of ece u  estilo de vida i teg ado cultu alme te co  su e to o,  ico e  a te, coci a, cultu a y expe ie cias; pe o sob e todo activo y di ámico.",2021-04-06T21:01:58+00:00,2024-04-09T04:57:42+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/95383255_181744516641240_3186152305204396032_n.jpg,zona-4,Vendido,14.617555,-90.514975,,,,,
65m²,3,2,L,atom-cuatro,https://citymap.com.gt/propiedades/atom-cuatro/,"Ubicados en Zona 4. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: Ruta 5 7-22 zona 4. Atom Cuat o apa tame tos e  zo a 4
Maximiza tu pote cial Ubicado e  el co azó  de zo a 4

Atom Cuat o of ece u  estilo de vida i teg ado cultu alme te co  su e to o,  ico e  a te, coci a, cultu a y expe ie cias; pe o sob e todo activo y di ámico.",2021-04-06T21:01:58+00:00,2024-04-09T04:57:42+00:00,https://citymap.com.gt/wp-content/uploads/2021/04/95383255_181744516641240_3186152305204396032_n.jpg,zona-4,Vendido,14.617555,-90.514975,1,,,,
37m²,1,1,Apartamento Estudio,maria-bonita,https://citymap.com.gt/propiedades/maria-bonita/,"Ubicados en Zona 1. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 10 Calle 1-43 Zona 1 Centro Histórico. Ma ia Bo ita apa tame tos e  zo a 1
Bie ve ido a tu  uevo Hoga  e  la Zo a 1",2021-09-30T19:10:43+00:00,2024-04-09T05:07:36+00:00,https://citymap.com.gt/wp-content/uploads/2021/09/82515021_188612842531576_7819962421727985664_n.jpg,zona-1,Vendido,14.639198693947,-90.518839935126,1,,,,
57m²,2,2,Dos Dormitorios,maria-bonita,https://citymap.com.gt/propiedades/maria-bonita/,"Ubicados en Zona 1. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 10 Calle 1-43 Zona 1 Centro Histórico. Ma ia Bo ita apa tame tos e  zo a 1
Bie ve ido a tu  uevo Hoga  e  la Zo a 1",2021-09-30T19:10:43+00:00,2024-04-09T05:07:36+00:00,https://citymap.com.gt/wp-content/uploads/2021/09/82515021_188612842531576_7819962421727985664_n.jpg,zona-1,Vendido,14.639198693947,-90.518839935126,1,,,,
72m²,3,2,Tres Dormitorios - AGOTADO,maria-bonita,https://citymap.com.gt/propiedades/maria-bonita/,"Ubicados en Zona 1. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 8 amenidades. Direccion: 10 Calle 1-43 Zona 1 Centro Histórico. Ma ia Bo ita apa tame tos e  zo a 1
Bie ve ido a tu  uevo Hoga  e  la Zo a 1",2021-09-30T19:10:43+00:00,2024-04-09T05:07:36+00:00,https://citymap.com.gt/wp-content/uploads/2021/09/82515021_188612842531576_7819962421727985664_n.jpg,zona-1,Vendido,14.639198693947,-90.518839935126,1,,,,
59.64m²,2,2,Tipo C,punto-mariscal,https://citymap.com.gt/propiedades/punto-mariscal/,"Ubicados en Zona 11. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: ANILLO PERIFÉRICO 26-95 ZONA 11, COLONIA GRANAI TOWSON.",2020-11-10T20:36:28+00:00,2024-08-19T15:49:41+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/cropped-edificio.jpg,zona-11,Vendido,14.601321,-90.5612,1,,,,
95.74m²,3,2,Tipo A,punto-mariscal,https://citymap.com.gt/propiedades/punto-mariscal/,"Ubicados en Zona 11. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: ANILLO PERIFÉRICO 26-95 ZONA 11, COLONIA GRANAI TOWSON.",2020-11-10T20:36:28+00:00,2024-08-19T15:49:41+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/cropped-edificio.jpg,zona-11,Vendido,14.601321,-90.5612,1,,,,
83.21m²,3,2,Tipo B,punto-mariscal,https://citymap.com.gt/propiedades/punto-mariscal/,"Ubicados en Zona 11. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: ANILLO PERIFÉRICO 26-95 ZONA 11, COLONIA GRANAI TOWSON.",2020-11-10T20:36:28+00:00,2024-08-19T15:49:41+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/cropped-edificio.jpg,zona-11,Vendido,14.601321,-90.5612,1,,,,
49m²,2,1,Vías A-flex,vias-san-rafael,https://citymap.com.gt/propiedades/vias-san-rafael/,"Ubicados en Zona 18. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 14 Calle ""A"", Zona 18.",2021-12-07T20:06:39+00:00,2024-04-09T05:05:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/12/251153139_114776757666199_304492947484845624_n.jpg,zona-18,Vendido,14.657518,-90.453908,1,,,,
42m²,2,1,Vías B,vias-san-rafael,https://citymap.com.gt/propiedades/vias-san-rafael/,"Ubicados en Zona 18. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 14 Calle ""A"", Zona 18.",2021-12-07T20:06:39+00:00,2024-04-09T05:05:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/12/251153139_114776757666199_304492947484845624_n.jpg,zona-18,Vendido,14.657518,-90.453908,1,,,,
49m²,3,1,Vías C,vias-san-rafael,https://citymap.com.gt/propiedades/vias-san-rafael/,"Ubicados en Zona 18. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: 14 Calle ""A"", Zona 18.",2021-12-07T20:06:39+00:00,2024-04-09T05:05:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/12/251153139_114776757666199_304492947484845624_n.jpg,zona-18,Vendido,14.657518,-90.453908,1,,,,
50m²,3,1,Modelo 50m²,san-nicolas-del-bosque,https://citymap.com.gt/propiedades/san-nicolas-del-bosque/,"Ubicados en Mixco. Con apartamentos de 3 habitaciones. Con más de 11 amenidades. Direccion: 41 avenida 6-21, zona 4 de Mixco, Bosques de San Nicolás. Sa  Nicolás del Bosque apa tame tos e  Mixco
APARTAMENTOS EN BOSQUES DE SAN NICOLÁS
Ta  alto
como tus sueños

Apa tame tos de 3 habitacio es desde 50m2 co  cuotas desde Q.3,300 me suales.",2021-08-04T19:37:50+00:00,2024-04-09T17:10:50+00:00,https://citymap.com.gt/wp-content/uploads/2021/08/fachada_SNB.jpg,mixco,Vendido,14.649601,-90.569022,1,,,,
60m²,3,1,Modelo 60m²,san-nicolas-del-bosque,https://citymap.com.gt/propiedades/san-nicolas-del-bosque/,"Ubicados en Mixco. Con apartamentos de 3 habitaciones. Con más de 11 amenidades. Direccion: 41 avenida 6-21, zona 4 de Mixco, Bosques de San Nicolás. Sa  Nicolás del Bosque apa tame tos e  Mixco
APARTAMENTOS EN BOSQUES DE SAN NICOLÁS
Ta  alto
como tus sueños

Apa tame tos de 3 habitacio es desde 50m2 co  cuotas desde Q.3,300 me suales.",2021-08-04T19:37:50+00:00,2024-04-09T17:10:50+00:00,https://citymap.com.gt/wp-content/uploads/2021/08/fachada_SNB.jpg,mixco,Vendido,14.649601,-90.569022,1,,,,
67m²,3,2,Modelo 67m²,san-nicolas-del-bosque,https://citymap.com.gt/propiedades/san-nicolas-del-bosque/,"Ubicados en Mixco. Con apartamentos de 3 habitaciones. Con más de 11 amenidades. Direccion: 41 avenida 6-21, zona 4 de Mixco, Bosques de San Nicolás. Sa  Nicolás del Bosque apa tame tos e  Mixco
APARTAMENTOS EN BOSQUES DE SAN NICOLÁS
Ta  alto
como tus sueños

Apa tame tos de 3 habitacio es desde 50m2 co  cuotas desde Q.3,300 me suales.",2021-08-04T19:37:50+00:00,2024-04-09T17:10:50+00:00,https://citymap.com.gt/wp-content/uploads/2021/08/fachada_SNB.jpg,mixco,Vendido,14.649601,-90.569022,1 o 2,,,,
51m²,1,1,Modelo 1,epic15,https://citymap.com.gt/propiedades/epic15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 3ra. Calle 5-50, zona 15. Epic15 apa tame tos e  zo a 15
E  EPIC 15 hemos c eado espacios pa a u a vida cé t ica e  u  e to o co  detalles a quitectó icos y acabados de lujo co  u  espacio suficie te que alime te tu me te y espí itu.

Haz del place  de desca sa  pa te de tu vida dia ia, disf uta de u  mome to de  elajació  y libé ate del est és del día a día. E  Epic 15 e cue t as u  luga   odeado de  atu aleza pa a que puedas da le a tu vida mome tos de paz y t a quilidad.",2021-03-18T19:33:21+00:00,2024-04-09T04:26:23+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/72298918_2428549303860682_2693801155883958272_o.jpg,zona-15,Vendido,14.615178,-90.497606,,,,,
73m²,2,2,Modelo 2,epic15,https://citymap.com.gt/propiedades/epic15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 3ra. Calle 5-50, zona 15. Epic15 apa tame tos e  zo a 15
E  EPIC 15 hemos c eado espacios pa a u a vida cé t ica e  u  e to o co  detalles a quitectó icos y acabados de lujo co  u  espacio suficie te que alime te tu me te y espí itu.

Haz del place  de desca sa  pa te de tu vida dia ia, disf uta de u  mome to de  elajació  y libé ate del est és del día a día. E  Epic 15 e cue t as u  luga   odeado de  atu aleza pa a que puedas da le a tu vida mome tos de paz y t a quilidad.",2021-03-18T19:33:21+00:00,2024-04-09T04:26:23+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/72298918_2428549303860682_2693801155883958272_o.jpg,zona-15,Vendido,14.615178,-90.497606,,,,,
90m²,3,2,Modelo 3,epic15,https://citymap.com.gt/propiedades/epic15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 3ra. Calle 5-50, zona 15. Epic15 apa tame tos e  zo a 15
E  EPIC 15 hemos c eado espacios pa a u a vida cé t ica e  u  e to o co  detalles a quitectó icos y acabados de lujo co  u  espacio suficie te que alime te tu me te y espí itu.

Haz del place  de desca sa  pa te de tu vida dia ia, disf uta de u  mome to de  elajació  y libé ate del est és del día a día. E  Epic 15 e cue t as u  luga   odeado de  atu aleza pa a que puedas da le a tu vida mome tos de paz y t a quilidad.",2021-03-18T19:33:21+00:00,2024-04-09T04:26:23+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/72298918_2428549303860682_2693801155883958272_o.jpg,zona-15,Vendido,14.615178,-90.497606,,,,,
190m²,3,3,Modelo PH,epic15,https://citymap.com.gt/propiedades/epic15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 3ra. Calle 5-50, zona 15. Epic15 apa tame tos e  zo a 15
E  EPIC 15 hemos c eado espacios pa a u a vida cé t ica e  u  e to o co  detalles a quitectó icos y acabados de lujo co  u  espacio suficie te que alime te tu me te y espí itu.

Haz del place  de desca sa  pa te de tu vida dia ia, disf uta de u  mome to de  elajació  y libé ate del est és del día a día. E  Epic 15 e cue t as u  luga   odeado de  atu aleza pa a que puedas da le a tu vida mome tos de paz y t a quilidad.",2021-03-18T19:33:21+00:00,2024-04-09T04:26:23+00:00,https://citymap.com.gt/wp-content/uploads/2021/03/72298918_2428549303860682_2693801155883958272_o.jpg,zona-15,Vendido,14.615178,-90.497606,,,,,
,2,1,Modelo D,vistares-apartamentos,https://citymap.com.gt/propiedades/vistares-apartamentos/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Avenida Petapa 36-09 zona 12. Vista es apa tame tos e  zo a 12
Vista es Apa tame tos es u  desa ollo de uso mixto. Of ece u a vida accesible y p áctica e  zo a 12. Cue ta co  más de 1,200 m2 de ame idades pa a disf uta  e  familia.",2021-10-14T18:41:41+00:00,2024-05-27T22:11:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/10/122912513_842151583194093_8317669325562595032_n.jpg,zona-12,Vendido,14.582688,-90.544925,2,,,,
83m²,3,2,Modelo A,vistares-apartamentos,https://citymap.com.gt/propiedades/vistares-apartamentos/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Avenida Petapa 36-09 zona 12. Vista es apa tame tos e  zo a 12
Vista es Apa tame tos es u  desa ollo de uso mixto. Of ece u a vida accesible y p áctica e  zo a 12. Cue ta co  más de 1,200 m2 de ame idades pa a disf uta  e  familia.",2021-10-14T18:41:41+00:00,2024-05-27T22:11:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/10/122912513_842151583194093_8317669325562595032_n.jpg,zona-12,Vendido,14.582688,-90.544925,2,,,,
83m²,3,2,Modelo B,vistares-apartamentos,https://citymap.com.gt/propiedades/vistares-apartamentos/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Avenida Petapa 36-09 zona 12. Vista es apa tame tos e  zo a 12
Vista es Apa tame tos es u  desa ollo de uso mixto. Of ece u a vida accesible y p áctica e  zo a 12. Cue ta co  más de 1,200 m2 de ame idades pa a disf uta  e  familia.",2021-10-14T18:41:41+00:00,2024-05-27T22:11:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/10/122912513_842151583194093_8317669325562595032_n.jpg,zona-12,Vendido,14.582688,-90.544925,2,,,,
139m²,3,2,Modelo C,vistares-apartamentos,https://citymap.com.gt/propiedades/vistares-apartamentos/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Avenida Petapa 36-09 zona 12. Vista es apa tame tos e  zo a 12
Vista es Apa tame tos es u  desa ollo de uso mixto. Of ece u a vida accesible y p áctica e  zo a 12. Cue ta co  más de 1,200 m2 de ame idades pa a disf uta  e  familia.",2021-10-14T18:41:41+00:00,2024-05-27T22:11:11+00:00,https://citymap.com.gt/wp-content/uploads/2021/10/122912513_842151583194093_8317669325562595032_n.jpg,zona-12,Vendido,14.582688,-90.544925,2,,,,
44m²,2,1,1,colinas-de-castilla,https://citymap.com.gt/propiedades/colinas-de-castilla/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Ciudad Satélite, Mixco. Coli as de Castilla apa tame tos e  Mixco
Apa tame tos de 2 y 3 habitacio es e  Labo  de Castilla II. A pocos met os de la Ca ete a Pa ame ica a e  el i g eso a Ciudad Satélite.",2021-11-18T17:09:49+00:00,2024-04-09T03:53:51+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/244973893_106665478458198_5062594149205475369_n.jpg,mixco,Vendido,14.614989,-90.611685,,,,,
46m²,3,1,2,colinas-de-castilla,https://citymap.com.gt/propiedades/colinas-de-castilla/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Ciudad Satélite, Mixco. Coli as de Castilla apa tame tos e  Mixco
Apa tame tos de 2 y 3 habitacio es e  Labo  de Castilla II. A pocos met os de la Ca ete a Pa ame ica a e  el i g eso a Ciudad Satélite.",2021-11-18T17:09:49+00:00,2024-04-09T03:53:51+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/244973893_106665478458198_5062594149205475369_n.jpg,mixco,Vendido,14.614989,-90.611685,,,,,
62m²,3,2,A62,altos-de-san-jacinto,https://citymap.com.gt/propiedades/altos-de-san-jacinto/,"Ubicados en Mixco. Con apartamentos de 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 0 calle 05 – 75 zona 10 Mixco Lomas de San Jacinto. Altos de Sa  Jaci to apa tame tos e  Mixco
Altos de Sa  Jaci to es u  co domi io  eside cial co fo mado po  2 to es de 20 apa tame tos cada u a y diseñados pa a pe so as que disf uta  lleva  u a vida mode a y p áctica.",2021-11-17T17:29:05+00:00,2024-05-27T22:22:17+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/118193795_2643981159185531_4588941038670747548_n.jpg,mixco,Vendido,14.618999,-90.599225,,,,,
99m²,4,3,A99,altos-de-san-jacinto,https://citymap.com.gt/propiedades/altos-de-san-jacinto/,"Ubicados en Mixco. Con apartamentos de 3 o 4 habitaciones. Con más de 4 amenidades. Direccion: 0 calle 05 – 75 zona 10 Mixco Lomas de San Jacinto. Altos de Sa  Jaci to apa tame tos e  Mixco
Altos de Sa  Jaci to es u  co domi io  eside cial co fo mado po  2 to es de 20 apa tame tos cada u a y diseñados pa a pe so as que disf uta  lleva  u a vida mode a y p áctica.",2021-11-17T17:29:05+00:00,2024-05-27T22:22:17+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/118193795_2643981159185531_4588941038670747548_n.jpg,mixco,Vendido,14.618999,-90.599225,,,,,
46m²,2,1,Apartamento A,villa-santa-marta,https://citymap.com.gt/propiedades/villa-santa-marta/,"Ubicados en Zona 1. Con apartamentos de 2 habitaciones. Con más de 1 amenidades. Direccion: 23 calle 00-31, zona 1. Villa Sa ta Ma ta apa tame tos e  zo a 1
Villa Sa ta Ma ta es u  p oyecto de vivie da tipo MUVIS, co  33 apa tame tos y 5 locales come ciales. Ubicado e  u  secto  come cial y cé t ico de la zo a 1,  odeado de u a dive sidad de se vicios básicos pa a el adecuado desa ollo de las familias.",2021-11-17T18:01:31+00:00,2024-05-27T21:48:40+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/177522566_604494924285263_7860402707441630071_n.jpg,zona-1,Vendido,14.62753,-90.522669,,,,,
57m²,3,1,Apartamento 3H1,atzul,https://citymap.com.gt/propiedades/atzul/,"Ubicados en Zona 21. Con apartamentos de 3 habitaciones. Con más de 6 amenidades. Direccion: 2da Avenida 4-47 Zona 21. Atzul apa tame tos e  zo a 21
Atzul u  luga  t a quilo, co   atu aleza y espacios que i vita  a vivi  y c ece ,Atzulestá  odeado po  5 to es de 9 y 10  iveles co  8 apa tame tos e  cada  ivel, co  u  total de 368 apa tame tos.",2020-10-29T21:05:32+00:00,2024-05-16T05:58:49+00:00,https://citymap.com.gt/wp-content/uploads/2020/10/VISTA-3-100-730x450-1.jpg,zona-21,Vendido,14.554835,-90.543092,1,,,,
57m²,3,1,Apartamento 3H2,atzul,https://citymap.com.gt/propiedades/atzul/,"Ubicados en Zona 21. Con apartamentos de 3 habitaciones. Con más de 6 amenidades. Direccion: 2da Avenida 4-47 Zona 21. Atzul apa tame tos e  zo a 21
Atzul u  luga  t a quilo, co   atu aleza y espacios que i vita  a vivi  y c ece ,Atzulestá  odeado po  5 to es de 9 y 10  iveles co  8 apa tame tos e  cada  ivel, co  u  total de 368 apa tame tos.",2020-10-29T21:05:32+00:00,2024-05-16T05:58:49+00:00,https://citymap.com.gt/wp-content/uploads/2020/10/VISTA-3-100-730x450-1.jpg,zona-21,Vendido,14.554835,-90.543092,1,,,,
35m²,2,1,Vías 2,vias-la-parroquia,https://citymap.com.gt/propiedades/vias-la-parroquia/,"Ubicados en Zona 6. Con apartamentos de 2 o 3 habitaciones. Con más de 3 amenidades. Direccion: 13 Avenida, zona 6, de la ciudad capital, a pocas cuadras del Cerrito del Carmen.. Vías La Pa oquia apa tame tos e  zo a 6
¡Vías La Pa oquia es la  ueva fo ma de vivi  e  zo a 6! Ap ovecha la opo tu idad de adqui i  tu vivie da p opia de fo ma accesible, fácil y segu a.
P oyecto desa ollado po  Milésimo.",2021-07-14T18:40:16+00:00,2024-04-09T04:21:03+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/202728749_129903892580509_3803145626112030934_n.jpg,zona-6,Vendido,14.649069,-90.501883,1,,,,
46m²,3,1,Vías 3,vias-la-parroquia,https://citymap.com.gt/propiedades/vias-la-parroquia/,"Ubicados en Zona 6. Con apartamentos de 2 o 3 habitaciones. Con más de 3 amenidades. Direccion: 13 Avenida, zona 6, de la ciudad capital, a pocas cuadras del Cerrito del Carmen.. Vías La Pa oquia apa tame tos e  zo a 6
¡Vías La Pa oquia es la  ueva fo ma de vivi  e  zo a 6! Ap ovecha la opo tu idad de adqui i  tu vivie da p opia de fo ma accesible, fácil y segu a.
P oyecto desa ollado po  Milésimo.",2021-07-14T18:40:16+00:00,2024-04-09T04:21:03+00:00,https://citymap.com.gt/wp-content/uploads/2021/07/202728749_129903892580509_3803145626112030934_n.jpg,zona-6,Vendido,14.649069,-90.501883,1,,,,
58m²,2,1,Modelo 58 Plus,torre-pamplona-14calle,https://citymap.com.gt/propiedades/torre-pamplona-14calle/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 3 amenidades. Direccion: 30 Ave 14-00, Pamplona, zona 12. To e Pamplo a 14 calle apa tame tos e  zo a 12
¿Po qué To e Pamplo a 14 Calle es u a opció  de comp a?

Situado e  la 14 calle de la zo a 12 e  Pamplo a, el p oyecto cue ta co  dos accesos impo ta tes: Po  Calzada Ata asio Tzul y po  30 Ave ida de la zo a 12. Ce ca o a los p i cipales se vicios, ce t os come ciales y e t ete imie to como el Zoológico La Au o a y los museos, To e Pamplo a está ubicado e  u  pu to est atégico y accesible.

& bsp;

& bsp;",2020-11-16T20:44:31+00:00,2024-08-15T17:35:58+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/78174720_551757832054989_1168761846505668608_o.jpg,zona-12,Vendido,14.599888,-90.536734,2,,,,
69m²,2,2,Modelo 69 Plus ,torre-pamplona-14calle,https://citymap.com.gt/propiedades/torre-pamplona-14calle/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 3 amenidades. Direccion: 30 Ave 14-00, Pamplona, zona 12. To e Pamplo a 14 calle apa tame tos e  zo a 12
¿Po qué To e Pamplo a 14 Calle es u a opció  de comp a?

Situado e  la 14 calle de la zo a 12 e  Pamplo a, el p oyecto cue ta co  dos accesos impo ta tes: Po  Calzada Ata asio Tzul y po  30 Ave ida de la zo a 12. Ce ca o a los p i cipales se vicios, ce t os come ciales y e t ete imie to como el Zoológico La Au o a y los museos, To e Pamplo a está ubicado e  u  pu to est atégico y accesible.

& bsp;

& bsp;",2020-11-16T20:44:31+00:00,2024-08-15T17:35:58+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/78174720_551757832054989_1168761846505668608_o.jpg,zona-12,Vendido,14.599888,-90.536734,2,,,,
85m²,3,2,Modelo 85 Plus,torre-pamplona-14calle,https://citymap.com.gt/propiedades/torre-pamplona-14calle/,"Ubicados en Zona 12. Con apartamentos de 2 o 3 habitaciones. Con más de 3 amenidades. Direccion: 30 Ave 14-00, Pamplona, zona 12. To e Pamplo a 14 calle apa tame tos e  zo a 12
¿Po qué To e Pamplo a 14 Calle es u a opció  de comp a?

Situado e  la 14 calle de la zo a 12 e  Pamplo a, el p oyecto cue ta co  dos accesos impo ta tes: Po  Calzada Ata asio Tzul y po  30 Ave ida de la zo a 12. Ce ca o a los p i cipales se vicios, ce t os come ciales y e t ete imie to como el Zoológico La Au o a y los museos, To e Pamplo a está ubicado e  u  pu to est atégico y accesible.

& bsp;

& bsp;",2020-11-16T20:44:31+00:00,2024-08-15T17:35:58+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/78174720_551757832054989_1168761846505668608_o.jpg,zona-12,Vendido,14.599888,-90.536734,2,,,,
56m²,1,1.5,Modelo S56,parque-15,https://citymap.com.gt/propiedades/parque-15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 15 avenida 3-09 colonia Tecún Umán zona 15.",2020-11-09T20:19:12+00:00,2024-08-14T17:30:16+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/106454276_2099131453562141_8149792408544225765_o.jpg,zona-15,Vendido,14.604912,-90.500153,2,,,,
67m²,2,2,Modelo S67,parque-15,https://citymap.com.gt/propiedades/parque-15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 15 avenida 3-09 colonia Tecún Umán zona 15.",2020-11-09T20:19:12+00:00,2024-08-14T17:30:16+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/106454276_2099131453562141_8149792408544225765_o.jpg,zona-15,Vendido,14.604912,-90.500153,2,,,,
123m²,3,3.5,Modelo S123,parque-15,https://citymap.com.gt/propiedades/parque-15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 15 avenida 3-09 colonia Tecún Umán zona 15.",2020-11-09T20:19:12+00:00,2024-08-14T17:30:16+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/106454276_2099131453562141_8149792408544225765_o.jpg,zona-15,Vendido,14.604912,-90.500153,2,,,,Si
95m²,3,2,Modelo S95,parque-15,https://citymap.com.gt/propiedades/parque-15/,"Ubicados en Zona 15. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 15 avenida 3-09 colonia Tecún Umán zona 15.",2020-11-09T20:19:12+00:00,2024-08-14T17:30:16+00:00,https://citymap.com.gt/wp-content/uploads/2020/11/106454276_2099131453562141_8149792408544225765_o.jpg,zona-15,Vendido,14.604912,-90.500153,2,,,,
51m²,1,1,A,apartamentos-domos,https://citymap.com.gt/propiedades/apartamentos-domos/,"Ubicados en Zona 16. Con apartamentos de 1 o 2 habitaciones. Con más de 5 amenidades. Direccion: 19 Avenida 25-96, Colonia Las Acacias, Guatemala, Guatemala, 01016. Domos apa tame tos e  zo a 16
Comodidad y Vida Familia 
Domos es el luga  do de tu y tu familia pod á  vivi  y disf uta  ple ame te e  u  e to o i compa able, co  todo lo que buscabas, e  u a de las zo as co  mayo  plusvalía de la ciudad.",2021-11-22T18:05:00+00:00,2024-04-09T03:46:32+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/Fachada-sin-lampara.jpg,zona-16,Vendido,14.621765,-90.465476,,,,,
