project_name,apartment_type,project_url,project_description,project_img_url,project_zone,project_status,project_lat,project_lon,apartment_m2,apartment_beds,apartment_baths,apartment_parking,apartment_has_serviceroom,apartment_has_storeroom,apartment_rent,apartment_price,project_c_date,project_m_date,apartment_rent_m2,apartment_price_m2
nidra-lofts,A30,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,30.0,1.0,1.0,1.0,,,,,2024-04-24,2024-05-23,,
nidra-lofts,A33,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,33.0,1.0,1.0,1.0,,,,,2024-04-24,2024-05-23,,
nidra-lofts,A33B,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,33.0,1.0,1.0,1.0,,,,,2024-04-24,2024-05-23,,
nidra-lofts,A34,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,34.0,1.0,1.0,,,,,,2024-04-24,2024-05-23,,
nidra-lofts,A35,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,35.0,1.0,1.0,,,,,,2024-04-24,2024-05-23,,
nidra-lofts,B43,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,43.0,2.0,1.0,,,,,,2024-04-24,2024-05-23,,
nidra-lofts,B44,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,44.0,2.0,1.0,,,,,,2024-04-24,2024-05-23,,
nidra-lofts,B47,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,47.0,2.0,1.0,,,,,,2024-04-24,2024-05-23,,
nidra-lofts,B49,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,49.0,2.0,1.0,,,,,,2024-04-24,2024-05-23,,
nidra-lofts,B60,https://citymap.com.gt/propiedades/nidra-lofts/,"Ubicados en Zona 15. Con apartamentos de 1 o 2 habitaciones. Con más de 12 amenidades. Direccion: 20 avenida 03-84""A"" Zona 15, Colonia Vista Hermosa I. Nid a Lofts Apa tame tos e  zo a 15
El edificio “NIDRA” co sta á de 7  iveles co  95 apa tame tos, de u o y dos do mito ios. Tambié  co ta á co  amplias á eas de co vive cia que se á  de uso exclusivo pa a  eside tes y sus i vitados y que esta á  ubicadas e  el p ime  y sexto  ivel del Edificio. Co ta á co  ci co sóta os de pa queos y á eas de se vicio pa a el fu cio amie to eficie te del mismo.",https://citymap.com.gt/wp-content/uploads/2024/04/Nidralofts_guatemala1.jpg,zona-15,,14.592678922007805,-90.48964262008668,60.0,2.0,1.0,,,,,,2024-04-24,2024-05-23,,
torre-pamplona-2da-calle,60 Plus,https://citymap.com.gt/propiedades/torre-pamplona-2da-calle/,"Ubicados en Zona 13 con precio desde Q8,087. Con apartamentos de 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 2da calle zona 13, Ciuedad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/05/63cefcf88b26ac7cb3ae2280_TP2_Vista-1-5K.jpg,zona-13,Vendido,14.602069908588376,-90.52981406450272,60.0,2.0,2.0,2.0,,,,,2024-05-01,2024-08-15,,
torre-pamplona-2da-calle,73 Plus,https://citymap.com.gt/propiedades/torre-pamplona-2da-calle/,"Ubicados en Zona 13 con precio desde Q8,087. Con apartamentos de 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 2da calle zona 13, Ciuedad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/05/63cefcf88b26ac7cb3ae2280_TP2_Vista-1-5K.jpg,zona-13,Vendido,14.602069908588376,-90.52981406450272,73.0,3.0,2.0,2.0,,,,,2024-05-01,2024-08-15,,
torre-pamplona-2da-calle,79 Plus,https://citymap.com.gt/propiedades/torre-pamplona-2da-calle/,"Ubicados en Zona 13 con precio desde Q8,087. Con apartamentos de 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 2da calle zona 13, Ciuedad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/05/63cefcf88b26ac7cb3ae2280_TP2_Vista-1-5K.jpg,zona-13,Vendido,14.602069908588376,-90.52981406450272,79.0,3.0,2.0,2.0,,,,,2024-05-01,2024-08-15,,
torre-pamplona-2da-calle,83 Plus,https://citymap.com.gt/propiedades/torre-pamplona-2da-calle/,"Ubicados en Zona 13 con precio desde Q8,087. Con apartamentos de 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: 2da calle zona 13, Ciuedad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/05/63cefcf88b26ac7cb3ae2280_TP2_Vista-1-5K.jpg,zona-13,Vendido,14.602069908588376,-90.52981406450272,83.0,3.0,2.0,2.0,,,,,2024-05-01,2024-08-15,,
inara-las-americas-ii,Aliso,https://citymap.com.gt/propiedades/inara-las-americas-ii/,"Ubicados en Zona 13 con precio desde Q5,400. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 15 Avenida A, 18-50 Zona 13.",https://citymap.com.gt/wp-content/uploads/2023/12/InaraAmericasPerspectivex800-1.jpg,zona-13,,14.578152991611717,-90.52409559488297,,1.0,1.0,1.0,,,,,2023-12-21,2024-08-15,,
inara-las-americas-ii,Jacaranda,https://citymap.com.gt/propiedades/inara-las-americas-ii/,"Ubicados en Zona 13 con precio desde Q5,400. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 15 Avenida A, 18-50 Zona 13.",https://citymap.com.gt/wp-content/uploads/2023/12/InaraAmericasPerspectivex800-1.jpg,zona-13,,14.578152991611717,-90.52409559488297,,2.0,2.0,2.0,,,,,2023-12-21,2024-08-15,,
inara-las-americas-ii,Ciprés,https://citymap.com.gt/propiedades/inara-las-americas-ii/,"Ubicados en Zona 13 con precio desde Q5,400. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 15 Avenida A, 18-50 Zona 13.",https://citymap.com.gt/wp-content/uploads/2023/12/InaraAmericasPerspectivex800-1.jpg,zona-13,,14.578152991611717,-90.52409559488297,,3.0,2.0,2.0,,,,,2023-12-21,2024-08-15,,
reserva-diez,Modelo S75,https://citymap.com.gt/propiedades/reserva-diez/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 13 Calle 13-01 Zona 10.. Rese va Diez apa tame tos e  zo a 10
Compa timos tus valo es. C eemos e  tus sueños. Po que si tú lo eliges,la
histo ia de tu vida se á como tú la pe saste. Descub e el luga  do de vivi ás tu histo ia.",https://citymap.com.gt/wp-content/uploads/2020/11/123141639_1105115713280015_7945116173552268610_o.jpg,zona-10,,14.598376,-90.509707,75.0,2.0,2.0,2.0,,,,,2020-11-18,2024-06-28,,
reserva-diez,Modelo S87,https://citymap.com.gt/propiedades/reserva-diez/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 13 Calle 13-01 Zona 10.. Rese va Diez apa tame tos e  zo a 10
Compa timos tus valo es. C eemos e  tus sueños. Po que si tú lo eliges,la
histo ia de tu vida se á como tú la pe saste. Descub e el luga  do de vivi ás tu histo ia.",https://citymap.com.gt/wp-content/uploads/2020/11/123141639_1105115713280015_7945116173552268610_o.jpg,zona-10,,14.598376,-90.509707,87.0,2.0,3.0,2.0,,,,,2020-11-18,2024-06-28,,
reserva-diez,Modelo S125,https://citymap.com.gt/propiedades/reserva-diez/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 13 Calle 13-01 Zona 10.. Rese va Diez apa tame tos e  zo a 10
Compa timos tus valo es. C eemos e  tus sueños. Po que si tú lo eliges,la
histo ia de tu vida se á como tú la pe saste. Descub e el luga  do de vivi ás tu histo ia.",https://citymap.com.gt/wp-content/uploads/2020/11/123141639_1105115713280015_7945116173552268610_o.jpg,zona-10,,14.598376,-90.509707,125.0,3.0,3.0,2.0,True,,,,2020-11-18,2024-06-28,,
reserva-diez,Modelo S145,https://citymap.com.gt/propiedades/reserva-diez/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 13 Calle 13-01 Zona 10.. Rese va Diez apa tame tos e  zo a 10
Compa timos tus valo es. C eemos e  tus sueños. Po que si tú lo eliges,la
histo ia de tu vida se á como tú la pe saste. Descub e el luga  do de vivi ás tu histo ia.",https://citymap.com.gt/wp-content/uploads/2020/11/123141639_1105115713280015_7945116173552268610_o.jpg,zona-10,,14.598376,-90.509707,145.0,3.0,3.0,2.0,,,,,2020-11-18,2024-06-28,,
reserva-diez,3 Habitaciones con jardín,https://citymap.com.gt/propiedades/reserva-diez/,"Ubicados en Zona 10. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: 13 Calle 13-01 Zona 10.. Rese va Diez apa tame tos e  zo a 10
Compa timos tus valo es. C eemos e  tus sueños. Po que si tú lo eliges,la
histo ia de tu vida se á como tú la pe saste. Descub e el luga  do de vivi ás tu histo ia.",https://citymap.com.gt/wp-content/uploads/2020/11/123141639_1105115713280015_7945116173552268610_o.jpg,zona-10,,14.598376,-90.509707,,3.0,3.5,,,,,327600.0,2020-11-18,2024-06-28,,
endora,GILÉ,https://citymap.com.gt/propiedades/endora/,"Ubicados en Zona 11 con precio desde Q9,150. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: Endora 13 Calle 15-52 zona 11.",https://citymap.com.gt/wp-content/uploads/2023/03/Endora-apartamentos.jpg,zona-11,,14.611767249698,-90.553660612207,75.0,2.0,2.0,2.0,,,1173.08,,2023-03-21,2025-01-21,15.64,
endora,NOVO,https://citymap.com.gt/propiedades/endora/,"Ubicados en Zona 11 con precio desde Q9,150. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: Endora 13 Calle 15-52 zona 11.",https://citymap.com.gt/wp-content/uploads/2023/03/Endora-apartamentos.jpg,zona-11,,14.611767249698,-90.553660612207,84.0,3.0,2.0,2.0,,,1243.59,,2023-03-21,2025-01-21,14.8,
endora,BARU,https://citymap.com.gt/propiedades/endora/,"Ubicados en Zona 11 con precio desde Q9,150. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: Endora 13 Calle 15-52 zona 11.",https://citymap.com.gt/wp-content/uploads/2023/03/Endora-apartamentos.jpg,zona-11,,14.611767249698,-90.553660612207,104.0,3.0,2.0,2.0,,,1487.18,,2023-03-21,2025-01-21,14.3,
endora,TOSU,https://citymap.com.gt/propiedades/endora/,"Ubicados en Zona 11 con precio desde Q9,150. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: Endora 13 Calle 15-52 zona 11.",https://citymap.com.gt/wp-content/uploads/2023/03/Endora-apartamentos.jpg,zona-11,,14.611767249698,-90.553660612207,105.0,3.0,2.0,2.0,,,,,2023-03-21,2025-01-21,,
endora,TOWNHOUSE LUX,https://citymap.com.gt/propiedades/endora/,"Ubicados en Zona 11 con precio desde Q9,150. Con apartamentos de 2 o 3 habitaciones. Con más de 10 amenidades. Direccion: Endora 13 Calle 15-52 zona 11.",https://citymap.com.gt/wp-content/uploads/2023/03/Endora-apartamentos.jpg,zona-11,,14.611767249698,-90.553660612207,141.0,3.0,2.5,2.0,,,,,2023-03-21,2025-01-21,,
oak10,2 Habitaciones,https://citymap.com.gt/propiedades/oak10/,"Ubicados en Zona 10 con precio desde Q7,600. Con apartamentos de 1 o 2 habitaciones. Con más de 7 amenidades. Direccion: 11 Avenida 6-24 Finca San Antonio zona 10, Ciudad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/08/OAK10-2.jpg,zona-10,Vendido,14.606815963236604,-90.50358309717856,53.0,2.0,1.0,2.0,,,963.37,169078.85,2024-08-14,2024-10-24,18.18,3190.17
oak10,2 Habitaciones + Flex,https://citymap.com.gt/propiedades/oak10/,"Ubicados en Zona 10 con precio desde Q7,600. Con apartamentos de 1 o 2 habitaciones. Con más de 7 amenidades. Direccion: 11 Avenida 6-24 Finca San Antonio zona 10, Ciudad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/08/OAK10-2.jpg,zona-10,Vendido,14.606815963236604,-90.50358309717856,71.0,2.0,1.0,2.0,,,1232.24,216268.85,2024-08-14,2024-10-24,17.36,3046.04
oak10,1 Habitación,https://citymap.com.gt/propiedades/oak10/,"Ubicados en Zona 10 con precio desde Q7,600. Con apartamentos de 1 o 2 habitaciones. Con más de 7 amenidades. Direccion: 11 Avenida 6-24 Finca San Antonio zona 10, Ciudad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/08/OAK10-2.jpg,zona-10,Vendido,14.606815963236604,-90.50358309717856,35.8,1.0,1.0,1.0,,,633.04,111103.33,2024-08-14,2024-10-24,17.68,3103.45
oak10,1 Habitación + Flex,https://citymap.com.gt/propiedades/oak10/,"Ubicados en Zona 10 con precio desde Q7,600. Con apartamentos de 1 o 2 habitaciones. Con más de 7 amenidades. Direccion: 11 Avenida 6-24 Finca San Antonio zona 10, Ciudad de Guatemala.",https://citymap.com.gt/wp-content/uploads/2024/08/OAK10-2.jpg,zona-10,Vendido,14.606815963236604,-90.50358309717856,41.0,1.0,1.0,1.0,,,683.77,120006.41,2024-08-14,2024-10-24,16.68,2926.99
serena,B4,https://citymap.com.gt/propiedades/serena/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 10 av. 17-80 z.4 Mixco, Condado Naranjo, Guatemala. Se e a Apa tame tos e  zo a 4 de Mixco
Apa tame tos Se e a pe mite a sus  eside tes co vivi  e  u a to e de apa tame tos co  ambie tes mode os y múltiples ame idades que i vita  a co st ui  u a vida e  familia lle a de calma y bie esta .

Los espacios p ivados, Casa Club y e to o  atu al que of ece este p oyecto compleme ta  u  estilo de vida ali eado co  la t a quilidad que todos buscamos.

& bsp;",https://citymap.com.gt/wp-content/uploads/2024/04/395599746_735991161878831_7537668478895761756_n.jpg,mixco,,14.651214767298343,-90.54051874739535,72.0,2.0,2.0,,,,,,2024-04-29,2024-08-19,,
serena,A1,https://citymap.com.gt/propiedades/serena/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 10 av. 17-80 z.4 Mixco, Condado Naranjo, Guatemala. Se e a Apa tame tos e  zo a 4 de Mixco
Apa tame tos Se e a pe mite a sus  eside tes co vivi  e  u a to e de apa tame tos co  ambie tes mode os y múltiples ame idades que i vita  a co st ui  u a vida e  familia lle a de calma y bie esta .

Los espacios p ivados, Casa Club y e to o  atu al que of ece este p oyecto compleme ta  u  estilo de vida ali eado co  la t a quilidad que todos buscamos.

& bsp;",https://citymap.com.gt/wp-content/uploads/2024/04/395599746_735991161878831_7537668478895761756_n.jpg,mixco,,14.651214767298343,-90.54051874739535,87.8,3.0,2.0,,,,,,2024-04-29,2024-08-19,,
serena,A2,https://citymap.com.gt/propiedades/serena/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 10 av. 17-80 z.4 Mixco, Condado Naranjo, Guatemala. Se e a Apa tame tos e  zo a 4 de Mixco
Apa tame tos Se e a pe mite a sus  eside tes co vivi  e  u a to e de apa tame tos co  ambie tes mode os y múltiples ame idades que i vita  a co st ui  u a vida e  familia lle a de calma y bie esta .

Los espacios p ivados, Casa Club y e to o  atu al que of ece este p oyecto compleme ta  u  estilo de vida ali eado co  la t a quilidad que todos buscamos.

& bsp;",https://citymap.com.gt/wp-content/uploads/2024/04/395599746_735991161878831_7537668478895761756_n.jpg,mixco,,14.651214767298343,-90.54051874739535,87.99,3.0,2.0,,,,,,2024-04-29,2024-08-19,,
serena,A3,https://citymap.com.gt/propiedades/serena/,"Ubicados en Mixco. Con apartamentos de 2 o 3 habitaciones. Con más de 5 amenidades. Direccion: 10 av. 17-80 z.4 Mixco, Condado Naranjo, Guatemala. Se e a Apa tame tos e  zo a 4 de Mixco
Apa tame tos Se e a pe mite a sus  eside tes co vivi  e  u a to e de apa tame tos co  ambie tes mode os y múltiples ame idades que i vita  a co st ui  u a vida e  familia lle a de calma y bie esta .

Los espacios p ivados, Casa Club y e to o  atu al que of ece este p oyecto compleme ta  u  estilo de vida ali eado co  la t a quilidad que todos buscamos.

& bsp;",https://citymap.com.gt/wp-content/uploads/2024/04/395599746_735991161878831_7537668478895761756_n.jpg,mixco,,14.651214767298343,-90.54051874739535,84.41,3.0,2.0,,,,,,2024-04-29,2024-08-19,,
